point 365,231671.5358,210.275864,6714268.158,,
point 366,231670.0763,208.416941,6714267.912,,
point 367,231668.7014,207.626088,6714267.833,,
A10,231665.2226,205.097571,6714263.849,,
A11,231665.0627,205.202681,6714265.392,,
A12,231665.5228,205.502475,6714266.835,,
A14,231665.4004,206.308015,6714269.72,,
B12,231667.0615,207.173361,6714271.26,,
B11,231667.3613,207.098463,6714269.821,,
point 374,231668.6989,207.990929,6714269.089,,
point 375,231669.8905,208.807325,6714269.346,,
point 376,231669.8948,208.942251,6714270.497,,
point 377,231668.3741,208.165085,6714270.394,,
point 378,231671.3444,210.42664,6714269.398,,
point 379,231671.4062,210.527705,6714270.835,,
point 380,231672.7834,211.455856,6714271.066,,
point 381,231672.878,211.385347,6714269.658,,
point 382,231673.905,212.714698,6714271.083,,
point 383,231673.9418,212.589057,6714269.716,,
point 384,231674.9686,214.505422,6714271.249,,
point 385,231675.0039,214.254275,6714269.8,,
point 386,231675.8081,215.899845,6714269.923,,
point 387,231676.3745,217.896912,6714270.077,,
point 388,231678.3594,219.320664,6714271.429,,
point 389,231676.2351,216.11084,6714270.906,,
point 390,231678.4497,219.267603,6714273.54,,
point 391,231678.4812,219.464966,6714275.437,,
point 392,231675.9752,216.94228,6714275.914,,
point 393,231676.5715,217.839629,6714274.046,,
point 394,231676.2392,216.408421,6714272.285,,
point 395,231675.4736,216.391004,6714272.42,,
point 396,231675.5747,216.229536,6714273.897,,
point 397,231675.2235,215.158635,6714275.508,,
point 398,231674.4517,215.095056,6714275.632,,
point 399,231674.7182,214.521853,6714273.908,,
point 400,231674.7423,214.508605,6714272.644,,
point 401,231673.6138,212.912008,6714272.584,,
point 402,231672.7285,211.453455,6714272.536,,
point 403,231672.6797,211.657082,6714273.642,,
point 404,231673.6343,213.058949,6714273.804,,
point 405,231673.339,213.594922,6714275.569,,
point 406,231672.18,211.299013,6714275.286,,
point 407,231671.9512,211.421642,6714276.894,,
point 408,231673.0192,212.717931,6714277.213,,
point 409,231674.1729,214.041523,6714277.345,,
point 410,231674.9021,215.693644,6714277.22,,
point 411,231675.6406,217.579533,6714277.509,,
point 412,231670.3266,210.571946,6714276.715,,
point 413,231668.7205,208.988379,6714276.578,,
point 414,231669.0557,208.802567,6714274.97,,
point 415,231670.4807,210.27259,6714275.037,,
point 416,231670.8754,210.028441,6714273.559,,
point 417,231670.957,209.795392,6714272.296,,
point 418,231669.5379,208.95272,6714271.89,,
point 419,231668.1275,207.46439,6714271.924,,
B13,231666.8701,207.235189,6714272.373,,
A15,231665.2368,206.131697,6714271.201,,
A16,231664.9376,205.893918,6714272.248,,
B14,231666.8954,207.195394,6714273.812,,
point 424,231667.8893,207.798723,6714273.304,,
point 425,231669.287,209.321314,6714273.442,,
point 426,231667.533,207.947392,6714274.767,,
point 427,231667.3506,208.212905,6714276.317,,
B16,231666.0606,207.522627,6714276.85,,
B15,231666.5025,207.424121,6714275.507,,
A17,231664.5861,206.065158,6714273.741,,
A18,231664.3121,206.055097,6714275.281,,
A19,231664.192,205.943467,6714276.766,,
B17,231665.8452,207.450278,6714278.452,,
point 434,231667.2085,208.309789,6714277.939,,
point 435,231668.5257,209.07451,6714278.013,,
point 436,231670.0204,210.05329,6714278.166,,
point 437,231671.7674,211.810681,6714278.303,,
point 438,231672.7757,212.972169,6714278.496,,
point 439,231674.0791,214.24882,6714278.524,,
point 440,231674.7731,215.945059,6714278.575,,
point 441,231675.5008,217.813966,6714278.877,,
point 442,231678.243,219.933967,6714279.301,,
point 443,231678.4437,219.807994,6714277.248,,
A20,231663.8936,206.072766,6714278.15,,
B18,231665.9733,207.495877,6714280.006,,
point 446,231667.156,208.500702,6714279.508,,
point 447,231668.3431,209.287425,6714279.667,,
point 448,231669.6931,210.214308,6714279.848,,
point 449,231671.2558,212.318984,6714280.173,,
point 450,231672.6938,213.445258,6714280.294,,
point 451,231673.7863,214.709246,6714280.407,,
point 452,231674.5115,216.316497,6714280.388,,
point 453,231675.5989,217.983038,6714280.55,,
point 454,231676.6564,219.237813,6714280.639,,
point 455,231678.5462,220.451788,6714281.196,,
point 456,231678.5509,220.699081,6714283.254,,
point 457,231676.5375,219.453793,6714283.479,,
point 458,231676.6452,219.272854,6714282.027,,
point 459,231675.3026,218.351765,6714283.45,,
point 460,231675.4455,218.088131,6714281.83,,
point 461,231674.2163,217.021617,6714283.361,,
point 462,231674.4839,216.52479,6714281.776,,
point 463,231673.6443,214.89536,6714281.582,,
point 464,231673.4539,215.42442,6714283.405,,
point 465,231672.1545,214.076434,6714283.234,,
point 466,231672.3597,213.670662,6714281.489,,
point 467,231670.7844,211.833398,6714283.103,,
point 468,231669.2183,210.691858,6714282.928,,
point 469,231669.5311,210.525529,6714281.293,,
point 470,231671.037,211.486733,6714281.404,,
point 471,231667.8028,208.989074,6714282.613,,
point 472,231668.1667,209.423634,6714280.953,,
point 473,231666.7602,208.177343,6714282.439,,
point 474,231666.931,208.031708,6714281.033,,
B20,231664.9429,207.562663,6714283.058,,
B19,231665.4641,207.630018,6714281.572,,
A21,231663.5751,206.025612,6714279.81,,
A22,231663.4782,205.918395,6714281.395,,
A23,231663.2982,205.80985,6714282.985,,
B21,231664.8974,207.484028,6714284.612,,
point 481,231666.5241,208.308835,6714283.938,,
point 482,231667.541,209.285973,6714284.212,,
point 483,231669.0761,210.142738,6714284.377,,
point 484,231670.5375,212.00588,6714284.644,,
point 485,231671.7197,213.11907,6714284.777,,
point 486,231673.0598,214.320698,6714284.999,,
point 487,231673.9979,215.666814,6714285.123,,
point 488,231675.1738,217.342825,6714285.412,,
point 489,231676.5521,219.625539,6714285.556,,
point 490,231678.6255,220.770452,6714285.408,,
point 491,231678.4378,220.891252,6714287.362,,
point 492,231676.4952,219.634618,6714287.092,,
point 493,231675.088,217.470529,6714287.051,,
point 494,231673.7036,216.153961,6714286.96,,
point 495,231672.7256,214.89067,6714286.868,,
point 496,231671.4424,213.618704,6714286.661,,
point 497,231670.2893,212.463346,6714286.414,,
point 498,231668.7984,210.430139,6714286.247,,
point 499,231667.3036,209.389764,6714286.008,,
point 500,231665.8998,207.792264,6714285.874,,
B22,231664.6169,207.428107,6714286.069,,
B23,231664.0998,207.6807,6714287.836,,
point 503,231665.773,207.956091,6714287.47,,
point 504,231667.1476,209.560695,6714287.614,,
point 505,231668.4609,210.584784,6714287.94,,
point 506,231670.0501,211.736081,6714288.266,,
point 507,231671.1163,214.055237,6714288.403,,
point 508,231672.4227,215.299535,6714288.693,,
point 509,231673.4902,216.446598,6714288.803,,
point 510,231675.2439,218.786605,6714288.539,,
point 511,231676.6132,219.713439,6714288.66,,
point 512,231678.2775,221.273631,6714291.174,,
point 513,231676.3221,220.150867,6714290.357,,
point 514,231675.1756,219.09799,6714290.248,,
point 515,231673.4032,216.881075,6714290.207,,
point 516,231672.253,215.483009,6714290.108,,
point 517,231671.1496,214.243597,6714290.021,,
point 518,231670.0024,211.825395,6714289.579,,
point 519,231668.4616,210.861249,6714289.353,,
point 520,231667.0928,209.678412,6714288.938,,
point 521,231665.8066,208.009637,6714288.825,,
B24,231663.9901,207.456629,6714289.263,,
A24,231662.9759,205.797639,6714284.581,,
A26,231662.0431,206.396799,6714287.33,,
point 526,231678.4063,221.530619,6714293.335,,
point 527,231675.6948,219.720446,6714293.444,,
point 528,231676.0869,219.309221,6714291.881,,
point 529,231674.5601,218.625993,6714293.219,,
point 530,231674.6871,218.22776,6714291.624,,
point 531,231673.0617,216.222996,6714293.063,,
point 532,231673.2651,217.079152,6714291.446,,
point 533,231671.9153,214.995775,6714292.765,,
point 534,231672.1009,214.810742,6714291.282,,
point 535,231670.5325,213.577507,6714292.533,,
point 536,231670.8758,213.398587,6714291.152,,
point 537,231669.4532,212.257214,6714292.387,,
point 538,231669.6661,211.992859,6714290.95,,
point 539,231667.7336,210.322428,6714292.158,,
point 540,231666.6807,209.159244,6714291.955,,
point 541,231665.4223,208.306541,6714291.588,,
point 542,231665.1996,208.161005,6714290.409,,
point 543,231666.8525,209.034656,6714290.418,,
point 544,231668.2128,211.004015,6714290.698,,
B26,231663.6954,207.545568,6714292.371,,
B25,231663.7941,207.612283,6714290.858,,
point 549,231678.2894,221.806621,6714297.152,,
point 550,231675.5423,219.988544,6714294.816,,
point 551,231674.3894,218.816053,6714294.564,,
point 552,231672.7135,216.531375,6714294.529,,
point 553,231671.678,215.296395,6714294.327,,
point 554,231670.3985,213.736178,6714294.031,,
point 555,231669.2172,212.433168,6714293.964,,
point 556,231667.6389,210.476075,6714293.66,,
point 557,231666.3015,209.498951,6714293.476,,
point 558,231664.9584,207.792807,6714293.357,,
A30,231661.4994,206.093148,6714292.991,,
point 561,231678.231,222.151641,6714299.151,,
point 562,231678.4621,221.682213,6714295.245,,
point 563,231675.2366,220.379358,6714296.212,,
point 564,231675.1911,220.521856,6714297.528,,
point 565,231673.7904,218.445697,6714297.223,,
point 566,231674.1592,219.0211,6714295.974,,
point 567,231672.3073,216.735479,6714295.884,,
point 568,231672.0589,216.061915,6714297.461,,
point 569,231671.1078,215.955634,6714297.349,,
point 570,231671.4261,215.485187,6714295.779,,
point 571,231670.0743,214.211183,6714295.648,,
point 572,231669.9449,213.161048,6714297.12,,
point 573,231668.7571,211.880241,6714297.008,,
point 574,231668.9697,211.738041,6714295.495,,
point 575,231667.2947,210.807297,6714296.715,,
point 576,231667.3614,210.714908,6714295.272,,
point 577,231665.7638,209.043063,6714296.364,,
point 578,231665.9343,208.725765,6714294.954,,
point 579,231664.7892,207.900026,6714294.844,,
point 580,231664.4835,208.168666,6714296.559,,
A32,231661.3973,206.188296,6714294.455,,
point 583,231664.3086,208.264194,6714297.888,,
point 584,231665.6038,209.270597,6714298.054,,
point 585,231667.1152,211.0275,6714298.182,,
point 586,231668.6366,212.040606,6714298.383,,
point 587,231669.696,213.340236,6714298.502,,
point 588,231670.8134,214.871309,6714298.722,,
point 589,231671.779,216.420951,6714298.9,,
point 590,231673.561,218.653389,6714299.08,,
point 591,231675.1488,220.815028,6714299.304,,
point 592,231678.0894,222.422158,6714301.152,,
point 593,231674.7159,220.103634,6714301.034,,
point 594,231673.3279,219.107584,6714300.747,,
point 595,231671.6681,216.631213,6714300.179,,
point 596,231670.7574,215.255192,6714300.107,,
point 597,231669.4268,213.64386,6714299.827,,
point 598,231668.5084,212.213805,6714299.888,,
point 599,231666.665,210.232349,6714299.673,,
point 600,231665.2723,209.33968,6714299.554,,
point 601,231664.0836,208.485789,6714299.403,,
point 602,231663.9619,208.605262,6714300.723,,
point 603,231665.0955,209.528694,6714300.988,,
point 604,231666.5262,210.423538,6714301.113,,
point 605,231668.1728,212.643745,6714301.341,,
point 606,231669.1717,214.081029,6714301.554,,
point 607,231670.4165,215.391425,6714301.826,,
point 608,231671.3601,216.913099,6714302.166,,
point 609,231672.732,218.465047,6714302.431,,
point 610,231674.2477,220.508024,6714302.615,,
point 611,231678.1143,222.874909,6714303.184,,
point 612,231678.0494,223.117394,6714305.221,,
point 613,231674.747,220.939321,6714304.267,,
point 614,231673.8951,219.969298,6714304.167,,
point 615,231672.3564,218.60264,6714303.905,,
point 616,231671.0557,217.120618,6714303.773,,
point 617,231670.166,215.659684,6714303.328,,
point 618,231668.9541,212.971476,6714303.039,,
point 619,231667.9921,212.770655,6714302.863,,
point 620,231666.2992,210.510392,6714302.874,,
point 621,231664.8296,208.826938,6714302.501,,
point 622,231663.5822,208.080999,6714302.229,,
point 625,231663.1509,208.178871,6714303.703,,
point 626,231664.7298,208.928772,6714303.987,,
point 627,231666.1927,210.737185,6714304.094,,
point 628,231667.8527,211.863845,6714304.233,,
point 629,231668.6415,213.079461,6714304.448,,
point 630,231670.0157,214.560663,6714304.678,,
point 631,231670.9135,215.961247,6714304.946,,
point 632,231672.2085,218.921782,6714305.319,,
point 633,231673.6095,220.110044,6714305.504,,
point 634,231674.4757,221.110065,6714305.686,,
point 635,231677.3402,223.113286,6714306.969,,
point 636,231676.4839,222.852787,6714308.926,,
point 637,231675.0936,222.499935,6714307.235,,
point 638,231674.2339,221.31341,6714306.997,,
point 639,231673.6984,220.993034,6714308.603,,
point 640,231672.5876,219.826521,6714308.51,,
point 641,231673.1599,220.264614,6714306.856,,
point 642,231671.6133,218.469843,6714308.168,,
point 643,231671.9033,217.985887,6714306.638,,
point 644,231670.3759,216.739818,6714308.041,,
point 645,231670.7116,216.434131,6714306.341,,
point 646,231669.2665,215.170912,6714307.906,,
point 647,231669.7428,214.948097,6714306.22,,
point 648,231668.2956,213.48392,6714307.71,,
point 649,231668.5328,213.206532,6714305.909,,
point 650,231667.369,212.125778,6714307.481,,
point 651,231667.6488,211.905736,6714305.85,,
point 652,231665.6713,210.198554,6714307.297,,
point 653,231665.8862,209.965262,6714305.826,,
point 654,231664.4366,209.323436,6714307.084,,
point 655,231664.4746,209.1043,6714305.579,,
point 656,231662.993,208.418919,6714306.925,,
point 657,231663.06,208.353109,6714305.233,,
point 661,231662.6754,207.950351,6714308.393,,
point 662,231664.0866,209.538411,6714308.474,,
point 663,231665.4577,210.429443,6714308.639,,
point 664,231667.1591,212.34466,6714308.855,,
point 665,231668.0632,213.820704,6714309.119,,
point 666,231669.1424,215.338901,6714309.334,,
point 667,231669.9755,215.596752,6714309.502,,
point 668,231669.9838,217.192937,6714310.886,,
point 669,231668.9614,215.345362,6714310.731,,
point 670,231667.8429,212.902679,6714310.577,,
point 671,231666.8007,211.912828,6714310.604,,
point 672,231665.1515,210.883324,6714310.337,,
point 673,231663.7734,209.095255,6714310.037,,
point 674,231671.3274,218.739636,6714309.483,,
point 675,231670.9235,217.623803,6714311.118,,
point 676,231672.0108,220.589228,6714311.556,,
point 677,231672.9249,220.731122,6714311.507,,
point 678,231672.2166,220.118188,6714309.682,,
